window_idx,sample_idx,raw_ir,reconstructed_ir,abs_error
42,31,78168.000000,78137.782276,30.217724
42,32,78170.000000,78132.558258,37.441742
42,33,78170.000000,78132.483026,37.516974
42,34,78174.000000,78139.636576,34.363424
42,35,78172.000000,78140.901770,31.098230
42,36,78173.000000,78140.239526,32.760474
42,37,78171.000000,78138.269736,32.730264
42,38,78171.000000,78137.276139,33.723861
42,39,78170.000000,78134.483007,35.516993
42,40,78166.000000,78139.123470,26.876530
42,41,78165.000000,78138.238862,26.761138
42,42,78158.000000,78133.647653,24.352347
42,43,78153.000000,78133.328244,19.671756
42,44,78153.000000,78129.614983,23.385017
42,45,78155.000000,78133.684734,21.315266
42,46,78159.000000,78137.242677,21.757323
42,47,78158.000000,78135.970573,22.029427
42,48,78158.000000,78131.425690,26.574310
42,49,78158.000000,78128.462903,29.537097
42,50,78160.000000,78127.340955,32.659045
42,51,78160.000000,78126.654718,33.345282
42,52,78156.000000,78127.546615,28.453385
42,53,78155.000000,78126.508749,28.491251
42,54,78158.000000,78131.085806,26.914194
42,55,78161.000000,78132.431679,28.568321
42,56,78160.000000,78128.639967,31.360033
42,57,78160.000000,78124.149610,35.850390
42,58,78160.000000,78125.282880,34.717120
42,59,78158.000000,78124.311835,33.688165
42,60,78162.000000,78129.981978,32.018022
42,61,78161.000000,78129.914889,31.085111
42,62,78163.000000,78129.717072,33.282928
42,63,78164.000000,78130.851537,33.148463
43,0,78174.000000,78130.851537,43.148463
43,1,78171.000000,78124.443547,46.556453
43,2,78167.000000,78120.485653,46.514347
43,3,78162.000000,78116.580572,45.419428
43,4,78161.000000,78120.980671,40.019329
43,5,78158.000000,78113.853418,44.146582
43,6,78159.000000,78112.344582,46.655418
43,7,78157.000000,78113.257503,43.742497
43,8,78158.000000,78125.173936,32.826064
43,9,78156.000000,78124.535328,31.464672
43,10,78157.000000,78125.197548,31.802452
43,11,78158.000000,78121.763775,36.236225
43,12,78161.000000,78128.189109,32.810891
43,13,78158.000000,78125.725010,32.274990
43,14,78160.000000,78124.611475,35.388525
43,15,78158.000000,78118.820152,39.179848
43,16,78161.000000,78122.281883,38.718117
43,17,78162.000000,78124.813216,37.186784
43,18,78163.000000,78130.636451,32.363549
43,19,78162.000000,78129.018911,32.981089
43,20,78163.000000,78125.032160,37.967840
43,21,78166.000000,78129.506237,36.493763
43,22,78169.000000,78131.661225,37.338775
43,23,78168.000000,78130.543215,37.456785
43,24,78170.000000,78120.299942,49.700058
43,25,78169.000000,78120.611452,48.388548
43,26,78173.000000,78125.054783,47.945217
43,27,78175.000000,78129.655973,45.344027
43,28,78173.000000,78126.560060,46.439940
43,29,78173.000000,78126.608889,46.391111
43,30,78176.000000,78128.540385,47.459615
43,31,78179.000000,78134.772377,44.227623
43,32,78181.000000,78135.442596,45.557404
43,33,78178.000000,78128.589328,49.410672
43,34,78177.000000,78124.091146,52.908854
43,35,78179.000000,78127.505640,51.494360
43,36,78177.000000,78130.763373,46.236627
43,37,78178.000000,78127.542671,50.457329
43,38,78174.000000,78124.382897,49.617103
43,39,78170.000000,78123.800541,46.199459
43,40,78166.000000,78133.648380,32.351620
43,41,78160.000000,78129.706156,30.293844
43,42,78162.000000,78127.216531,34.783469
43,43,78162.000000,78121.555624,40.444376
43,44,78162.000000,78124.542148,37.457852
43,45,78159.000000,78124.222673,34.777327
43,46,78159.000000,78124.664535,34.335465
43,47,78158.000000,78118.600362,39.399638
43,48,78158.000000,78120.460735,37.539265
43,49,78158.000000,78125.298839,32.701161
43,50,78162.000000,78129.740216,32.259784
43,51,78163.000000,78127.260061,35.739939
43,52,78163.000000,78123.202984,39.797016
43,53,78159.000000,78123.258906,35.741094
43,54,78161.000000,78127.214666,33.785334
43,55,78159.000000,78123.037316,35.962684
43,56,78163.000000,78117.542455,45.457545
43,57,78162.000000,78114.903000,47.097000
43,58,78163.000000,78116.596851,46.403149
43,59,78164.000000,78122.515070,41.484930
43,60,78162.000000,78119.868580,42.131420
43,61,78163.000000,78118.265857,44.734143
43,62,78168.000000,78121.682207,46.317793
43,63,78167.000000,78126.461781,40.538219
44,0,78162.000000,78126.461781,35.538219
44,1,78157.000000,78125.262865,31.737135
44,2,78158.000000,78125.068179,32.931821
44,3,78151.000000,78117.447300,33.552700
44,4,78147.000000,78117.470437,29.529563
44,5,78142.000000,78106.498114,35.501886
44,6,78137.000000,78105.815064,31.184936
44,7,78138.000000,78105.786033,32.213967
44,8,78140.000000,78107.916158,32.083842
44,9,78136.000000,78108.169701,27.830299
44,10,78138.000000,78108.467795,29.532205
44,11,78138.000000,78112.648702,25.351298
44,12,78136.000000,78111.555668,24.444332
44,13,78139.000000,78111.530586,27.469414
44,14,78139.000000,78110.158346,28.841654
44,15,78140.000000,78109.238172,30.761828
44,16,78138.000000,78105.640161,32.359839
44,17,78138.000000,78106.871381,31.128619
44,18,78137.000000,78107.707306,29.292694
44,19,78139.000000,78103.549614,35.450386
44,20,78140.000000,78107.261438,32.738562
44,21,78138.000000,78104.846328,33.153672
44,22,78142.000000,78110.739581,31.260419
44,23,78140.000000,78111.968456,28.031544
44,24,78141.000000,78120.878699,20.121301
44,25,78141.000000,78118.000957,22.999043
44,26,78143.000000,78120.458467,22.541533
44,27,78146.000000,78122.834765,23.165235
44,28,78146.000000,78123.366656,22.633344
44,29,78146.000000,78124.949271,21.050729
44,30,78147.000000,78124.898999,22.101001
44,31,78149.000000,78131.139359,17.860641
44,32,78152.000000,78128.909052,23.090948
44,33,78147.000000,78126.218652,20.781348
44,34,78146.000000,78125.879353,20.120647
44,35,78145.000000,78123.307674,21.692326
44,36,78147.000000,78124.806607,22.193393
44,37,78142.000000,78122.129140,19.870860
44,38,78139.000000,78120.284097,18.715903
44,39,78136.000000,78116.220016,19.779984
44,40,78137.000000,78119.205297,17.794703
44,41,78133.000000,78115.830561,17.169439
44,42,78136.000000,78116.510749,19.489251
44,43,78138.000000,78116.100287,21.899713
44,44,78135.000000,78116.969911,18.030089
44,45,78138.000000,78115.868590,22.131410
44,46,78138.000000,78118.840796,19.159204
44,47,78135.000000,78120.742618,14.257382
44,48,78141.000000,78114.470700,26.529300
44,49,78138.000000,78110.999623,27.000377
44,50,78138.000000,78111.256336,26.743664
44,51,78142.000000,78117.360052,24.639948
44,52,78141.000000,78115.806353,25.193647
44,53,78143.000000,78117.414489,25.585511
44,54,78146.000000,78119.899231,26.100769
44,55,78144.000000,78119.417495,24.582505
44,56,78149.000000,78125.433893,23.566107
44,57,78147.000000,78127.295998,19.704002
44,58,78150.000000,78129.366426,20.633574
44,59,78155.000000,78129.914192,25.085808
44,60,78152.000000,78132.799866,19.200134
44,61,78154.000000,78131.739825,22.260175
44,62,78151.000000,78130.405101,20.594899
44,63,78151.000000,78129.771632,21.228368
45,0,78145.000000,78129.771632,15.228368
45,1,78146.000000,78132.768252,13.231748
45,2,78145.000000,78131.164671,13.835329
45,3,78146.000000,78129.394692,16.605308
45,4,78152.000000,78134.899181,17.100819
45,5,78147.000000,78132.802162,14.197838
45,6,78147.000000,78133.099417,13.900583
45,7,78148.000000,78137.252216,10.747784
45,8,78150.000000,78136.493642,13.506358
45,9,78151.000000,78134.494626,16.505374
45,10,78153.000000,78139.474124,13.525876
45,11,78156.000000,78140.728754,15.271246
45,12,78156.000000,78139.053396,16.946604
45,13,78155.000000,78140.513533,14.486467
45,14,78156.000000,78144.382386,11.617614
45,15,78155.000000,78142.556080,12.443920
45,16,78158.000000,78143.908165,14.091835
45,17,78156.000000,78145.799707,10.200293
45,18,78159.000000,78144.987419,14.012581
45,19,78160.000000,78144.819221,15.180779
45,20,78163.000000,78151.800606,11.199394
45,21,78158.000000,78146.415348,11.584652
45,22,78161.000000,78147.463535,13.536465
45,23,78164.000000,78150.494550,13.505450
45,24,78167.000000,78152.350144,14.649856
45,25,78168.000000,78152.281836,15.718164
45,26,78170.000000,78154.525843,15.474157
45,27,78170.000000,78155.438241,14.561759
45,28,78170.000000,78157.547690,12.452310
45,29,78171.000000,78158.251104,12.748896
45,30,78175.000000,78160.460939,14.539061
45,31,78176.000000,78158.045990,17.954010
45,32,78176.000000,78158.523705,17.476295
45,33,78178.000000,78158.045465,19.954535
45,34,78174.000000,78156.959488,17.040512
45,35,78169.000000,78152.134360,16.865640
45,36,78167.000000,78149.864043,17.135957
45,37,78161.000000,78144.318066,16.681934
45,38,78161.000000,78144.377002,16.622998
45,39,78158.000000,78140.042639,17.957361
45,40,78162.000000,78136.969451,25.030549
45,41,78158.000000,78134.257381,23.742619
45,42,78156.000000,78133.383247,22.616753
45,43,78155.000000,78133.172164,21.827836
45,44,78156.000000,78133.668000,22.332000
45,45,78157.000000,78133.304114,23.695886
45,46,78157.000000,78133.319763,23.680237
45,47,78156.000000,78136.155398,19.844602
45,48,78158.000000,78138.705270,19.294730
45,49,78159.000000,78135.688149,23.311851
45,50,78159.000000,78137.566272,21.433728
45,51,78159.000000,78138.279214,20.720786
45,52,78158.000000,78138.935012,19.064988
45,53,78158.000000,78138.515860,19.484140
45,54,78160.000000,78138.841928,21.158072
45,55,78160.000000,78138.182201,21.817799
45,56,78160.000000,78139.121793,20.878207
45,57,78160.000000,78139.845744,20.154256
45,58,78162.000000,78140.987976,21.012024
45,59,78163.000000,78141.333308,21.666692
45,60,78163.000000,78143.013248,19.986752
45,61,78166.000000,78145.413440,20.586560
45,62,78165.000000,78143.456538,21.543462
45,63,78164.000000,78145.508254,18.491746
46,0,78158.000000,78145.508254,12.491746
46,1,78155.000000,78144.593028,10.406972
46,2,78150.000000,78144.533678,5.466322
46,3,78148.000000,78141.231285,6.768715
46,4,78147.000000,78136.139145,10.860855
46,5,78147.000000,78136.564832,10.435168
46,6,78147.000000,78140.166834,6.833166
46,7,78145.000000,78137.464863,7.535137
46,8,78142.000000,78131.388903,10.611097
46,9,78142.000000,78130.833493,11.166507
46,10,78143.000000,78132.343591,10.656409
46,11,78144.000000,78136.914638,7.085362
46,12,78146.000000,78132.621571,13.378429
46,13,78145.000000,78130.308361,14.691639
46,14,78144.000000,78133.787218,10.212782
46,15,78147.000000,78140.276388,6.723612
46,16,78145.000000,78137.106617,7.893383
46,17,78147.000000,78136.751260,10.248740
46,18,78148.000000,78140.425373,7.574627
46,19,78146.000000,78140.170096,5.829904
46,20,78150.000000,78142.865160,7.134840
46,21,78149.000000,78139.377068,9.622932
46,22,78151.000000,78139.362864,11.637136
46,23,78150.000000,78140.859124,9.140876
46,24,78154.000000,78146.474903,7.525097
46,25,78153.000000,78144.712716,8.287284
46,26,78151.000000,78144.961457,6.038543
46,27,78154.000000,78145.206185,8.793815
46,28,78153.000000,78146.047716,6.952284
46,29,78152.000000,78145.102534,6.897466
46,30,78151.000000,78143.579009,7.420991
46,31,78151.000000,78141.270263,9.729737
46,32,78155.000000,78147.881866,7.118134
46,33,78154.000000,78147.952282,6.047718
46,34,78154.000000,78145.898001,8.101999
46,35,78147.000000,78136.089386,10.910614
46,36,78151.000000,78139.087299,11.912701
46,37,78146.000000,78136.381125,9.618875
46,38,78144.000000,78137.965880,6.034120
46,39,78141.000000,78135.927096,5.072904
46,40,78143.000000,78134.839920,8.160080
46,41,78141.000000,78132.735725,8.264275
46,42,78143.000000,78133.341228,9.658772
46,43,78142.000000,78132.368580,9.631420
46,44,78142.000000,78129.543201,12.456799
46,45,78142.000000,78131.680707,10.319293
46,46,78142.000000,78131.317204,10.682796
46,47,78139.000000,78131.041450,7.958550
46,48,78142.000000,78131.644551,10.355449
46,49,78138.000000,78128.301558,9.698442
46,50,78138.000000,78128.784644,9.215356
46,51,78140.000000,78132.723589,7.276411
46,52,78141.000000,78133.101594,7.898406
46,53,78143.000000,78132.561862,10.438138
46,54,78147.000000,78135.224822,11.775178
46,55,78149.000000,78136.981330,12.018670
46,56,78149.000000,78135.812307,13.187693
46,57,78151.000000,78139.834651,11.165349
46,58,78151.000000,78142.502734,8.497266
46,59,78160.000000,78149.503174,10.496826
46,60,78161.000000,78152.794767,8.205233
46,61,78162.000000,78153.132281,8.867719
46,62,78162.000000,78150.780932,11.219068
46,63,78168.000000,78151.929550,16.070450
47,0,78151.000000,78151.929550,0.929550
47,1,78150.000000,78154.431534,4.431534
47,2,78152.000000,78149.154306,2.845694
47,3,78148.000000,78148.980994,0.980994
47,4,78149.000000,78148.991871,0.008129
47,5,78151.000000,78154.446498,3.446498
47,6,78144.000000,78150.935967,6.935967
47,7,78148.000000,78154.351581,6.351581
47,8,78148.000000,78142.262821,5.737179
47,9,78150.000000,78147.221177,2.778823
47,10,78150.000000,78148.377024,1.622976
47,11,78149.000000,78151.405855,2.405855
47,12,78153.000000,78149.792936,3.207064
47,13,78151.000000,78148.058616,2.941384
47,14,78151.000000,78147.554490,3.445510
47,15,78152.000000,78150.754956,1.245044
47,16,78148.000000,78151.939935,3.939935
47,17,78155.000000,78154.151430,0.848570
47,18,78158.000000,78156.432875,1.567125
47,19,78156.000000,78154.379736,1.620264
47,20,78156.000000,78157.840867,1.840867
47,21,78155.000000,78154.477836,0.522164
47,22,78159.000000,78156.125744,2.874256
47,23,78162.000000,78159.990293,2.009707
47,24,78167.000000,78160.400487,6.599513
47,25,78167.000000,78157.479904,9.520096
47,26,78165.000000,78159.632621,5.367379
47,27,78167.000000,78156.659460,10.340540
47,28,78167.000000,78163.496573,3.503427
47,29,78171.000000,78166.842383,4.157617
47,30,78167.000000,78162.819612,4.180388
47,31,78172.000000,78165.259526,6.740474
47,32,78173.000000,78163.916848,9.083152
47,33,78174.000000,78165.764307,8.235693
47,34,78175.000000,78167.777501,7.222499
47,35,78168.000000,78163.461126,4.538874
47,36,78167.000000,78161.920126,5.079874
47,37,78163.000000,78160.051607,2.948393
47,38,78162.000000,78156.052449,5.947551
47,39,78157.000000,78153.829815,3.170185
47,40,78159.000000,78152.468226,6.531774
47,41,78159.000000,78153.927941,5.072059
47,42,78158.000000,78149.674489,8.325511
47,43,78158.000000,78151.338165,6.661835
47,44,78159.000000,78146.112075,12.887925
47,45,78159.000000,78150.341881,8.658119
47,46,78158.000000,78153.098911,4.901089
47,47,78156.000000,78152.753032,3.246968
47,48,78157.000000,78152.432899,4.567101
47,49,78154.000000,78150.312178,3.687822
47,50,78153.000000,78150.854964,2.145036
47,51,78154.000000,78148.950183,5.049817
47,52,78155.000000,78150.437497,4.562503
47,53,78153.000000,78147.575510,5.424490
47,54,78152.000000,78149.547748,2.452252
47,55,78151.000000,78144.826586,6.173414
47,56,78151.000000,78148.903481,2.096519
47,57,78151.000000,78146.275625,4.724375
47,58,78154.000000,78150.880668,3.119332
47,59,78155.000000,78151.731034,3.268966
47,60,78157.000000,78156.943712,0.056288
47,61,78156.000000,78152.366287,3.633713
47,62,78158.000000,78161.246051,3.246051
47,63,78156.000000,78156.422175,0.422175
48,0,78139.000000,78156.422175,17.422175
48,1,78137.000000,78154.406831,17.406831
48,2,78137.000000,78151.103372,14.103372
48,3,78134.000000,78147.669148,13.669148
48,4,78136.000000,78151.563290,15.563290
48,5,78136.000000,78151.170318,15.170318
48,6,78133.000000,78154.961180,21.961180
48,7,78140.000000,78157.551465,17.551465
48,8,78139.000000,78162.200025,23.200025
48,9,78140.000000,78164.587924,24.587924
48,10,78140.000000,78166.347697,26.347697
48,11,78139.000000,78166.204946,27.204946
48,12,78138.000000,78161.228478,23.228478
48,13,78142.000000,78161.875869,19.875869
48,14,78141.000000,78161.091617,20.091617
48,15,78139.000000,78162.582122,23.582122
48,16,78138.000000,78164.728354,26.728354
48,17,78133.000000,78160.220897,27.220897
48,18,78135.000000,78160.992142,25.992142
48,19,78134.000000,78156.955216,22.955216
48,20,78138.000000,78159.821356,21.821356
48,21,78135.000000,78157.543164,22.543164
48,22,78137.000000,78161.199804,24.199804
48,23,78138.000000,78156.080283,18.080283
48,24,78140.000000,78154.635711,14.635711
48,25,78139.000000,78155.896457,16.896457
48,26,78142.000000,78154.189293,12.189293
48,27,78141.000000,78157.014016,16.014016
48,28,78142.000000,78159.857941,17.857941
48,29,78143.000000,78159.775810,16.775810
48,30,78145.000000,78159.276150,14.276150
48,31,78144.000000,78163.460606,19.460606
48,32,78150.000000,78163.742196,13.742196
48,33,78147.000000,78164.333962,17.333962
48,34,78146.000000,78166.670642,20.670642
48,35,78140.000000,78159.866682,19.866682
48,36,78138.000000,78156.660761,18.660761
48,37,78131.000000,78151.927332,20.927332
48,38,78133.000000,78151.963018,18.963018
48,39,78130.000000,78151.574971,21.574971
48,40,78134.000000,78157.691895,23.691895
48,41,78137.000000,78156.995084,19.995084
48,42,78135.000000,78158.185054,23.185054
48,43,78137.000000,78159.046237,22.046237
48,44,78137.000000,78152.599316,15.599316
48,45,78140.000000,78153.731699,13.731699
48,46,78128.000000,78150.556416,22.556416
48,47,78129.000000,78149.504963,20.504963
48,48,78130.000000,78152.370188,22.370188
48,49,78131.000000,78157.138653,26.138653
48,50,78134.000000,78157.527627,23.527627
48,51,78134.000000,78159.916360,25.916360
48,52,78138.000000,78162.525170,24.525170
48,53,78137.000000,78157.776837,20.776837
48,54,78142.000000,78160.187168,18.187168
48,55,78141.000000,78160.637600,19.637600
48,56,78142.000000,78156.357304,14.357304
48,57,78141.000000,78157.399852,16.399852
48,58,78142.000000,78158.643283,16.643283
48,59,78142.000000,78158.545994,16.545994
48,60,78143.000000,78162.812830,19.812830
48,61,78146.000000,78164.827601,18.827601
48,62,78143.000000,78162.072728,19.072728
48,63,78149.000000,78162.747882,13.747882
49,0,78131.000000,78162.747882,31.747882
49,1,78132.000000,78168.046818,36.046818
49,2,78136.000000,78169.478439,33.478439
49,3,78134.000000,78169.273451,35.273451
49,4,78129.000000,78168.966106,39.966106
49,5,78132.000000,78168.638807,36.638807
49,6,78132.000000,78164.023608,32.023608
49,7,78136.000000,78164.218745,28.218745
49,8,78135.000000,78158.983818,23.983818
49,9,78135.000000,78162.107614,27.107614
49,10,78135.000000,78161.061618,26.061618
49,11,78138.000000,78169.507852,31.507852
49,12,78140.000000,78173.483073,33.483073
49,13,78142.000000,78172.717110,30.717110
49,14,78145.000000,78172.320826,27.320826
49,15,78142.000000,78169.016018,27.016018
49,16,78143.000000,78165.758361,22.758361
49,17,78148.000000,78163.717604,15.717604
49,18,78148.000000,78161.679354,13.679354
49,19,78152.000000,78160.715825,8.715825
49,20,78152.000000,78167.513257,15.513257
49,21,78156.000000,78171.652911,15.652911
49,22,78157.000000,78174.731939,17.731939
49,23,78156.000000,78178.100302,22.100302
49,24,78157.000000,78171.840108,14.840108
49,25,78158.000000,78171.138443,13.138443
49,26,78160.000000,78171.876153,11.876153
49,27,78160.000000,78169.051164,9.051164
49,28,78163.000000,78168.072724,5.072724
49,29,78161.000000,78173.307038,12.307038
49,30,78163.000000,78177.198324,14.198324
49,31,78165.000000,78181.933717,16.933717
49,32,78165.000000,78182.976583,17.976583
49,33,78163.000000,78181.225870,18.225870
49,34,78166.000000,78176.107414,10.107414
49,35,78160.000000,78171.101034,11.101034
49,36,78154.000000,78165.189411,11.189411
49,37,78150.000000,78165.670656,15.670656
49,38,78144.000000,78157.524989,13.524989
49,39,78139.000000,78155.873035,16.873035
49,40,78142.000000,78160.886862,18.886862
49,41,78140.000000,78156.822901,16.822901
49,42,78143.000000,78159.388748,16.388748
49,43,78142.000000,78155.063071,13.063071
49,44,78139.000000,78155.562504,16.562504
49,45,78138.000000,78154.602544,16.602544
49,46,78140.000000,78160.880589,20.880589
49,47,78138.000000,78159.100082,21.100082
49,48,78138.000000,78163.706865,25.706865
49,49,78138.000000,78164.015394,26.015394
49,50,78139.000000,78165.490367,26.490367
49,51,78137.000000,78167.159551,30.159551
49,52,78133.000000,78164.529630,31.529630
49,53,78132.000000,78161.295026,29.295026
49,54,78134.000000,78162.191557,28.191557
49,55,78137.000000,78165.960763,28.960763
49,56,78136.000000,78168.986684,32.986684
49,57,78138.000000,78174.057839,36.057839
49,58,78135.000000,78176.458432,41.458432
49,59,78140.000000,78178.971090,38.971090
49,60,78142.000000,78178.986990,36.986990
49,61,78143.000000,78179.220578,36.220578
49,62,78139.000000,78178.640879,39.640879
49,63,78136.000000,78173.056907,37.056907
50,0,78123.000000,78173.056907,50.056907
50,1,78121.000000,78170.707784,49.707784
50,2,78120.000000,78168.197194,48.197194
50,3,78113.000000,78164.724214,51.724214
50,4,78110.000000,78165.730272,55.730272
50,5,78113.000000,78167.123515,54.123515
50,6,78110.000000,78164.752561,54.752561
50,7,78107.000000,78158.443232,51.443232
50,8,78109.000000,78151.456687,42.456687
50,9,78109.000000,78152.246728,43.246728
50,10,78107.000000,78148.128967,41.128967
50,11,78109.000000,78149.911814,40.911814
50,12,78110.000000,78151.855489,41.855489
50,13,78107.000000,78146.158720,39.158720
50,14,78109.000000,78149.405072,40.405072
50,15,78109.000000,78144.673570,35.673570
50,16,78108.000000,78145.782768,37.782768
50,17,78107.000000,78146.377431,39.377431
50,18,78112.000000,78148.065262,36.065262
50,19,78112.000000,78151.842446,39.842446
50,20,78113.000000,78145.171596,32.171596
50,21,78110.000000,78146.678123,36.678123
50,22,78115.000000,78151.839478,36.839478
50,23,78113.000000,78152.006443,39.006443
50,24,78111.000000,78164.247792,53.247792
50,25,78110.000000,78161.214715,51.214715
50,26,78110.000000,78165.851415,55.851415
50,27,78105.000000,78160.104353,55.104353
50,28,78107.000000,78165.592849,58.592849
50,29,78109.000000,78168.053888,59.053888
50,30,78113.000000,78169.448333,56.448333
50,31,78114.000000,78170.012891,56.012891
50,32,78109.000000,78172.116707,63.116707
50,33,78109.000000,78170.797455,61.797455
50,34,78101.000000,78170.214983,69.214983
50,35,78099.000000,78167.141328,68.141328
50,36,78096.000000,78169.157996,73.157996
50,37,78093.000000,78162.663656,69.663656
50,38,78094.000000,78163.652140,69.652140
50,39,78089.000000,78153.364134,64.364134
50,40,78091.000000,78153.546591,62.546591
50,41,78088.000000,78150.825184,62.825184
50,42,78086.000000,78152.518129,66.518129
50,43,78084.000000,78154.535951,70.535951
50,44,78083.000000,78150.199609,67.199609
50,45,78086.000000,78152.347766,66.347766
50,46,78086.000000,78147.280279,61.280279
50,47,78085.000000,78144.754732,59.754732
50,48,78083.000000,78145.881444,62.881444
50,49,78081.000000,78144.740713,63.740713
50,50,78078.000000,78148.945996,70.945996
50,51,78076.000000,78147.655910,71.655910
50,52,78083.000000,78147.621191,64.621191
50,53,78088.000000,78154.522153,66.522153
50,54,78092.000000,78155.479032,63.479032
50,55,78094.000000,78157.764512,63.764512
50,56,78094.000000,78156.596619,62.596619
50,57,78097.000000,78159.690943,62.690943
50,58,78097.000000,78160.232754,63.232754
50,59,78096.000000,78161.704534,65.704534
50,60,78099.000000,78165.280523,66.280523
50,61,78100.000000,78168.031073,68.031073
50,62,78101.000000,78169.275742,68.275742
50,63,78106.000000,78174.525047,68.525047
