window_idx,axis,sample_idx,raw_value,reconstructed_value,abs_error
4,ay,11,0.204000,0.837075,0.633075
4,ay,12,0.192000,0.618510,0.426510
4,ay,13,0.276000,0.622652,0.346652
4,ay,14,0.238000,0.726573,0.488573
4,ay,15,0.111000,0.574395,0.463395
4,ay,16,0.190000,0.338369,0.148369
4,ay,17,0.106000,0.352478,0.246478
4,ay,18,0.250000,0.251552,0.001552
4,ay,19,0.293000,-0.021687,0.314687
4,ay,20,0.475000,0.373475,0.101525
4,ay,21,0.489000,0.566086,0.077086
4,ay,22,0.769000,0.813803,0.044803
4,ay,23,0.980000,0.848858,0.131142
4,ay,24,1.296000,0.942123,0.353877
4,ay,25,1.451000,0.904249,0.546751
4,ay,26,1.593000,0.781477,0.811523
4,ay,27,1.739000,1.003764,0.735236
4,ay,28,1.961000,1.395053,0.565947
4,ay,29,2.045000,1.311599,0.733401
4,ay,30,2.215000,1.498280,0.716720
4,ay,31,2.117000,1.666913,0.450087
4,ay,32,2.005000,1.622946,0.382054
4,ay,33,1.689000,1.280945,0.408055
4,ay,34,1.528000,1.038578,0.489422
4,ay,35,1.322000,0.957628,0.364372
4,ay,36,1.013000,0.626194,0.386806
4,ay,37,0.903000,0.437019,0.465981
4,ay,38,0.922000,0.400004,0.521996
4,ay,39,0.719000,0.401152,0.317848
4,ay,40,0.728000,-0.016588,0.744588
4,ay,41,0.609000,-0.031302,0.640302
4,ay,42,0.365000,-0.087342,0.452342
4,ay,43,0.355000,-0.205321,0.560321
4,ay,44,0.247000,-0.380601,0.627601
4,ay,45,0.166000,-0.397316,0.563316
4,ay,46,0.295000,-0.360021,0.655021
4,ay,47,0.266000,-0.456247,0.722247
4,ay,48,0.161000,0.107049,0.053951
4,ay,49,0.412000,0.466151,0.054151
4,ay,50,0.398000,0.638260,0.240260
4,ay,51,0.290000,0.488543,0.198543
4,ay,52,0.388000,0.613900,0.225900
4,ay,53,0.535000,0.704797,0.169797
4,ay,54,0.640000,0.564411,0.075589
4,ay,55,0.841000,0.738147,0.102853
4,ay,56,0.767000,1.165000,0.398000
4,ay,57,0.817000,1.168535,0.351535
4,ay,58,0.597000,1.260001,0.663001
4,ay,59,0.444000,1.133149,0.689149
4,ay,60,0.558000,1.284491,0.726491
4,ay,61,0.585000,1.189066,0.604066
4,ay,62,0.628000,1.031246,0.403246
4,ay,63,0.558000,0.967962,0.409962
4,az,0,12.340000,12.179973,0.160027
4,az,1,12.304000,12.265349,0.038651
4,az,2,12.359000,12.374671,0.015671
4,az,3,12.522000,12.449754,0.072246
4,az,4,12.379000,12.336667,0.042333
4,az,5,12.446000,12.411897,0.034103
4,az,6,12.539000,12.373607,0.165393
4,az,7,12.522000,12.346038,0.175962
4,az,8,12.455000,12.452273,0.002727
4,az,9,12.450000,12.565613,0.115613
4,az,10,12.477000,12.469210,0.007790
4,az,11,12.462000,12.428259,0.033741
4,az,12,12.494000,12.445807,0.048193
4,az,13,12.326000,12.256280,0.069720
4,az,14,12.321000,12.363330,0.042330
4,az,15,12.652000,12.697699,0.045699
4,az,16,12.513000,12.659972,0.146972
4,az,17,12.314000,12.555051,0.241051
4,az,18,12.204000,12.428826,0.224826
4,az,19,12.482000,12.601035,0.119035
4,az,20,12.455000,12.694995,0.239995
4,az,21,12.532000,12.731183,0.199183
4,az,22,12.513000,12.628165,0.115165
4,az,23,12.580000,12.650827,0.070827
4,az,24,12.594000,12.702695,0.108695
4,az,25,12.386000,12.567110,0.181110
4,az,26,12.458000,12.561886,0.103886
4,az,27,12.668000,12.705997,0.037997
4,az,28,12.532000,12.663452,0.131452
4,az,29,12.549000,12.599306,0.050306
4,az,30,12.558000,12.644899,0.086899
4,az,31,12.570000,12.632912,0.062912
4,az,32,12.510000,12.547194,0.037194
4,az,33,12.489000,12.596260,0.107260
4,az,34,12.589000,12.599924,0.010924
4,az,35,12.391000,12.465424,0.074424
4,az,36,12.412000,12.439851,0.027851
4,az,37,12.482000,12.395202,0.086798
4,az,38,12.405000,12.451760,0.046760
4,az,39,12.398000,12.519569,0.121569
4,az,40,12.369000,12.283262,0.085738
4,az,41,12.180000,12.181592,0.001592
4,az,42,12.197000,12.308210,0.111210
4,az,43,12.089000,12.263889,0.174889
4,az,44,12.180000,12.289820,0.109820
4,az,45,12.221000,12.205370,0.015630
4,az,46,12.096000,12.075937,0.020063
4,az,47,11.861000,11.881482,0.020482
4,az,48,12.039000,11.976153,0.062847
4,az,49,11.950000,11.881353,0.068647
4,az,50,11.936000,11.841787,0.094213
4,az,51,12.163000,11.979315,0.183685
4,az,52,11.967000,11.869155,0.097845
4,az,53,11.814000,11.662491,0.151509
4,az,54,11.780000,11.637917,0.142083
4,az,55,11.845000,11.746053,0.098947
4,az,56,11.967000,11.851041,0.115959
4,az,57,12.051000,11.863152,0.187848
4,az,58,11.818000,11.713515,0.104485
4,az,59,11.610000,11.480840,0.129160
4,az,60,11.711000,11.634525,0.076475
4,az,61,11.787000,11.555458,0.231542
4,az,62,11.706000,11.464121,0.241879
4,az,63,11.749000,11.621639,0.127361
4,gx,0,-11.496000,3.487281,14.983281
4,gx,1,-11.641000,-1.872657,9.768343
4,gx,2,-12.565000,-2.042964,10.522036
4,gx,3,-13.809000,-1.913110,11.895890
4,gx,4,-13.779000,-2.634490,11.144510
4,gx,5,-12.695000,0.057111,12.752111
4,gx,6,-10.847000,1.809038,12.656038
4,gx,7,-9.695000,4.548494,14.243494
4,gx,8,-9.168000,5.555895,14.723895
4,gx,9,-8.794000,3.790314,12.584314
4,gx,10,-8.031000,3.821398,11.852398
4,gx,11,-7.496000,3.228104,10.724104
4,gx,12,-7.802000,2.879499,10.681499
4,gx,13,-8.893000,8.061569,16.954569
4,gx,14,-9.389000,6.415381,15.804381
4,gx,15,-9.267000,3.845000,13.112000
4,gx,16,-9.626000,5.140129,14.766129
4,gx,17,-10.550000,5.116212,15.666212
4,gx,18,-11.038000,0.950750,11.988750
4,gx,19,-10.466000,3.757396,14.223396
4,gx,20,-9.687000,5.271343,14.958343
4,gx,21,-9.298000,7.825869,17.123869
4,gx,22,-8.031000,9.130878,17.161878
4,gx,23,-6.176000,8.171296,14.347296
4,gx,24,-3.901000,6.574398,10.475398
4,gx,25,-1.702000,6.617024,8.319024
4,gx,26,0.229000,5.826940,5.597940
4,gx,27,0.397000,9.228562,8.831562
4,gx,28,0.321000,10.567532,10.246532
4,gx,29,2.099000,12.879610,10.780610
4,gx,30,5.595000,15.433058,9.838058
4,gx,31,10.664000,16.892511,6.228511
4,gx,32,15.603000,11.250788,4.352212
4,gx,33,19.466000,10.273880,9.192120
4,gx,34,22.122000,11.455457,10.666543
4,gx,35,22.511000,11.450945,11.060055
4,gx,36,21.389000,10.283003,11.105997
4,gx,37,19.023000,12.276357,6.746643
4,gx,38,17.084000,10.686157,6.397843
4,gx,39,17.641000,10.283091,7.357909
4,gx,40,21.229000,7.627871,13.601129
4,gx,41,25.076000,7.780932,17.295068
4,gx,42,28.962000,8.048484,20.913516
4,gx,43,31.115000,10.668875,20.446125
4,gx,44,30.832000,12.439790,18.392210
4,gx,45,28.458000,13.375075,15.082925
4,gx,46,25.061000,8.440102,16.620898
4,gx,47,23.092000,7.936988,15.155012
4,gx,48,21.870000,10.310527,11.559473
4,gx,49,20.985000,7.352570,13.632430
4,gx,50,21.595000,7.829879,13.765121
4,gx,51,22.901000,14.338559,8.562441
4,gx,52,22.710000,13.170816,9.539184
4,gx,53,21.824000,12.139929,9.684071
4,gx,54,20.412000,10.737284,9.674716
4,gx,55,18.931000,7.063188,11.867812
4,gx,56,18.710000,5.724124,12.985876
4,gx,57,19.893000,7.189672,12.703328
4,gx,58,21.191000,6.610939,14.580061
4,gx,59,21.092000,8.255434,12.836566
4,gx,60,19.863000,7.924957,11.938043
4,gx,61,19.382000,8.126383,11.255617
4,gx,62,19.511000,8.342942,11.168058
4,gx,63,19.351000,4.505634,14.845366
4,gy,0,-9.412000,-13.970337,4.558337
4,gy,1,-9.595000,-13.602019,4.007019
4,gy,2,-10.069000,-15.717676,5.648676
4,gy,3,-10.985000,-15.330568,4.345568
4,gy,4,-11.374000,-13.485027,2.111027
4,gy,5,-10.794000,-13.746970,2.952970
4,gy,6,-10.527000,-13.997260,3.470260
4,gy,7,-11.198000,-15.008004,3.810004
4,gy,8,-11.229000,-11.475867,0.246867
4,gy,9,-10.466000,-9.441627,1.024373
4,gy,10,-10.053000,-8.582599,1.470401
4,gy,11,-10.496000,-8.518122,1.977878
4,gy,12,-10.924000,-7.585006,3.338994
4,gy,13,-9.733000,-6.527227,3.205773
4,gy,14,-6.962000,-4.856439,2.105561
4,gy,15,-5.061000,-5.356465,0.295465
4,gy,16,-6.046000,-6.191586,0.145586
4,gy,17,-7.237000,-8.493729,1.256729
4,gy,18,-6.511000,-9.285061,2.774061
4,gy,19,-5.985000,-8.453587,2.468587
4,gy,20,-7.687000,-8.735244,1.048244
4,gy,21,-9.840000,-11.158621,1.318621
4,gy,22,-11.198000,-11.886707,0.688707
4,gy,23,-12.344000,-11.782966,0.561034
4,gy,24,-14.206000,-11.016123,3.189877
4,gy,25,-15.321000,-11.516516,3.804484
4,gy,26,-15.412000,-11.774655,3.637345
4,gy,27,-16.511000,-14.490679,2.020321
4,gy,28,-19.863000,-16.663216,3.199784
4,gy,29,-23.160000,-17.311291,5.848709
4,gy,30,-24.626000,-19.336386,5.289614
4,gy,31,-24.702000,-20.524953,4.177047
4,gy,32,-23.779000,-22.464845,1.314155
4,gy,33,-22.748000,-23.135207,0.387207
4,gy,34,-22.366000,-22.302456,0.063544
4,gy,35,-22.611000,-21.069328,1.541672
4,gy,36,-22.305000,-19.310149,2.994851
4,gy,37,-21.435000,-18.829752,2.605248
4,gy,38,-20.809000,-19.796667,1.012333
4,gy,39,-19.863000,-18.102743,1.760257
4,gy,40,-19.565000,-18.947302,0.617698
4,gy,41,-19.710000,-18.450643,1.259357
4,gy,42,-19.481000,-19.286719,0.194281
4,gy,43,-19.626000,-19.941405,0.315405
4,gy,44,-19.046000,-18.242317,0.803683
4,gy,45,-18.130000,-16.577103,1.552897
4,gy,46,-16.901000,-14.883011,2.017989
4,gy,47,-13.947000,-12.432242,1.514758
4,gy,48,-9.748000,-12.271961,2.523961
4,gy,49,-7.847000,-11.294793,3.447793
4,gy,50,-7.527000,-8.864660,1.337660
4,gy,51,-8.321000,-8.334284,0.013284
4,gy,52,-10.046000,-9.604282,0.441718
4,gy,53,-10.351000,-11.064261,0.713261
4,gy,54,-8.664000,-9.975365,1.311365
4,gy,55,-6.450000,-7.931845,1.481845
4,gy,56,-4.611000,-8.388469,3.777469
4,gy,57,-5.092000,-7.480547,2.388547
4,gy,58,-6.458000,-7.902219,1.444219
4,gy,59,-6.618000,-8.000184,1.382184
4,gy,60,-5.237000,-6.124600,0.887600
4,gy,61,-4.534000,-4.956729,0.422729
4,gy,62,-5.466000,-5.741084,0.275084
4,gy,63,-6.756000,-8.022292,1.266292
4,gz,0,6.351000,12.046053,5.695053
4,gz,1,5.931000,11.546983,5.615983
4,gz,2,5.046000,8.670226,3.624226
4,gz,3,4.176000,5.970223,1.794223
4,gz,4,4.473000,5.495165,1.022165
4,gz,5,6.473000,6.970431,0.497431
4,gz,6,8.214000,9.806198,1.592198
4,gz,7,9.023000,14.205314,5.182314
4,gz,8,8.405000,15.376322,6.971322
4,gz,9,6.939000,15.019151,8.080151
4,gz,10,6.153000,12.997676,6.844676
4,gz,11,6.481000,8.907745,2.426745
4,gz,12,6.557000,4.232597,2.324403
4,gz,13,5.855000,1.958422,3.896578
4,gz,14,5.458000,-0.194973,5.652973
4,gz,15,4.969000,3.200393,1.768607
4,gz,16,3.611000,7.699323,4.088323
4,gz,17,2.672000,8.842753,6.170753
4,gz,18,2.824000,10.806249,7.982249
4,gz,19,4.588000,12.361707,7.773707
4,gz,20,6.863000,6.656254,0.206746
4,gz,21,9.832000,5.509556,4.322444
4,gz,22,12.595000,9.411208,3.183792
4,gz,23,15.374000,11.075993,4.298007
4,gz,24,16.908000,15.294490,1.613510
4,gz,25,17.206000,19.819978,2.613978
4,gz,26,15.603000,15.665992,0.062992
4,gz,27,12.206000,12.350979,0.144979
4,gz,28,9.092000,10.441209,1.349209
4,gz,29,7.832000,4.769216,3.062784
4,gz,30,8.038000,3.957021,4.080979
4,gz,31,9.641000,8.164805,1.476195
4,gz,32,11.084000,9.854716,1.229284
4,gz,33,11.374000,12.372827,0.998827
4,gz,34,10.924000,12.103564,1.179564
4,gz,35,10.313000,7.118615,3.194385
4,gz,36,8.557000,4.270813,4.286187
4,gz,37,5.679000,1.794834,3.884166
4,gz,38,3.473000,-0.353621,3.826621
4,gz,39,3.458000,4.719096,1.261096
4,gz,40,5.542000,10.010314,4.468314
4,gz,41,9.725000,13.161542,3.436542
4,gz,42,14.725000,16.656363,1.931363
4,gz,43,17.740000,15.313033,2.426967
4,gz,44,18.450000,9.667834,8.782166
4,gz,45,16.725000,7.935419,8.789581
4,gz,46,13.366000,5.599921,7.766079
4,gz,47,9.710000,4.893388,4.816612
4,gz,48,6.405000,7.681946,1.276946
4,gz,49,3.695000,10.437142,6.742142
4,gz,50,4.458000,12.233381,7.775381
4,gz,51,8.260000,14.848187,6.588187
4,gz,52,11.763000,12.455926,0.692926
4,gz,53,14.664000,10.466094,4.197906
4,gz,54,15.779000,9.871678,5.907322
4,gz,55,14.252000,8.317837,5.934163
4,gz,56,12.634000,8.132774,4.501226
4,gz,57,11.130000,11.038838,0.091162
4,gz,58,9.908000,10.288579,0.380579
4,gz,59,8.344000,9.304635,0.960635
4,gz,60,6.817000,9.103743,2.286743
4,gz,61,7.603000,6.595332,1.007668
4,gz,62,10.939000,5.084688,5.854312
4,gz,63,14.939000,7.825900,7.113100
5,ax,0,0.751000,1.013608,0.262608
5,ax,1,0.734000,0.976454,0.242454
5,ax,2,0.653000,0.913738,0.260738
5,ax,3,0.639000,0.881000,0.242000
5,ax,4,0.713000,0.922477,0.209477
5,ax,5,0.667000,0.847446,0.180446
5,ax,6,0.682000,0.769750,0.087750
5,ax,7,0.708000,0.877618,0.169618
5,ax,8,0.730000,0.985410,0.255410
5,ax,9,0.641000,0.909881,0.268881
5,ax,10,0.663000,0.844209,0.181209
5,ax,11,0.653000,0.759350,0.106350
5,ax,12,0.660000,0.739722,0.079722
5,ax,13,0.684000,0.691882,0.007882
5,ax,14,0.821000,0.854165,0.033165
5,ax,15,0.806000,0.970056,0.164056
5,ax,16,0.576000,0.854778,0.278778
5,ax,17,0.500000,0.786450,0.286450
5,ax,18,0.495000,0.846336,0.351336
5,ax,19,0.548000,0.830501,0.282501
5,ax,20,0.502000,0.733179,0.231179
5,ax,21,0.500000,0.721589,0.221589
5,ax,22,0.596000,0.725643,0.129643
5,ax,23,0.624000,0.767343,0.143343
5,ax,24,0.730000,0.802589,0.072589
5,ax,25,0.758000,0.821566,0.063566
5,ax,26,0.572000,0.651922,0.079922
5,ax,27,0.605000,0.672948,0.067948
5,ax,28,0.660000,0.708303,0.048303
5,ax,29,0.694000,0.660567,0.033433
5,ax,30,0.648000,0.530008,0.117992
5,ax,31,0.514000,0.551556,0.037556
5,ax,32,0.514000,0.515771,0.001771
5,ax,33,0.608000,0.590650,0.017350
5,ax,34,0.744000,0.580672,0.163328
5,ax,35,0.916000,0.677676,0.238324
5,ax,36,0.696000,0.444446,0.251554
5,ax,37,0.643000,0.363147,0.279853
5,ax,38,0.576000,0.371934,0.204066
5,ax,39,0.545000,0.490336,0.054664
5,ax,40,0.581000,0.476907,0.104093
5,ax,41,0.667000,0.593646,0.073354
5,ax,42,0.658000,0.573820,0.084180
5,ax,43,0.847000,0.595942,0.251058
5,ax,44,0.825000,0.511836,0.313164
5,ax,45,0.696000,0.484251,0.211749
5,ax,46,0.603000,0.356196,0.246804
5,ax,47,0.689000,0.429214,0.259786
5,ax,48,0.675000,0.502215,0.172785
5,ax,49,0.502000,0.449635,0.052365
5,ax,50,0.392000,0.300582,0.091418
5,ax,51,0.505000,0.336897,0.168103
5,ax,52,0.519000,0.291155,0.227845
5,ax,53,0.569000,0.281848,0.287152
5,ax,54,0.445000,0.197303,0.247697
5,ax,55,0.426000,0.195579,0.230421
5,ax,56,0.236000,0.156421,0.079579
5,ax,57,0.177000,0.170147,0.006853
5,ax,58,0.359000,0.341092,0.017908
5,ax,59,0.517000,0.465790,0.051210
5,ax,60,0.526000,0.416993,0.109007
5,ax,61,0.497000,0.364685,0.132315
5,ax,62,0.483000,0.364358,0.118642
5,ax,63,0.533000,0.398813,0.134187
5,ay,0,-0.133000,-0.318466,0.185466
5,ay,1,-0.361000,-0.333970,0.027030
5,ay,2,-0.538000,-0.447412,0.090588
5,ay,3,-0.512000,-0.423496,0.088504
5,ay,4,-0.622000,-0.376234,0.245766
5,ay,5,-0.500000,-0.030051,0.469949
5,ay,6,-0.088000,-0.106926,0.018926
5,ay,7,-0.074000,-0.151982,0.077982
5,ay,8,0.008000,-0.014531,0.022531
5,ay,9,0.281000,0.281980,0.000980
5,ay,10,0.336000,0.134293,0.201707
5,ay,11,0.245000,0.108762,0.136238
5,ay,12,0.010000,-0.265274,0.275274
5,ay,13,-0.031000,-0.387015,0.356015
5,ay,14,-0.054000,-0.357556,0.303556
5,ay,15,-0.323000,-0.524944,0.201944
5,ay,16,-0.428000,-0.827150,0.399150
5,ay,17,-0.469000,-0.933924,0.464924
5,ay,18,-0.282000,-0.665244,0.383244
5,ay,19,-0.078000,-0.663700,0.585700
5,ay,20,-0.081000,-0.849200,0.768200
5,ay,21,-0.165000,-0.871214,0.706214
5,ay,22,-0.098000,-0.572602,0.474602
5,ay,23,-0.064000,-0.679034,0.615034
5,ay,24,-0.165000,-0.581631,0.416631
5,ay,25,-0.339000,-0.824774,0.485774
5,ay,26,-0.490000,-0.675084,0.185084
5,ay,27,-0.205000,-0.486514,0.281514
5,ay,28,-0.380000,-0.587353,0.207353
5,ay,29,-0.615000,-0.892780,0.277780
5,ay,30,-0.782000,-0.984398,0.202398
5,ay,31,-1.019000,-1.114657,0.095657
5,ay,32,-1.256000,-1.085424,0.170576
5,ay,33,-1.386000,-1.271327,0.114673
5,ay,34,-1.412000,-1.735290,0.323290
5,ay,35,-1.383000,-1.621563,0.238563
5,ay,36,-1.426000,-1.478441,0.052441
5,ay,37,-1.355000,-1.377093,0.022093
5,ay,38,-1.525000,-1.488946,0.036054
5,ay,39,-1.546000,-1.188919,0.357081
5,ay,40,-1.431000,-1.232957,0.198043
5,ay,41,-1.237000,-1.080020,0.156980
5,ay,42,-1.225000,-0.952852,0.272148
5,ay,43,-0.924000,-0.754573,0.169427
5,ay,44,-0.837000,-0.884276,0.047276
5,ay,45,-0.804000,-0.668468,0.135532
5,ay,46,-0.615000,-0.660792,0.045792
5,ay,47,-0.507000,-0.522496,0.015496
5,ay,48,-0.672000,-0.382925,0.289075
5,ay,49,-0.658000,-0.437227,0.220773
5,ay,50,-0.837000,-0.523680,0.313320
5,ay,51,-0.837000,-0.543522,0.293478
5,ay,52,-0.751000,-0.385683,0.365317
5,ay,53,-0.567000,-0.460862,0.106138
5,ay,54,-0.495000,-0.546584,0.051584
5,ay,55,-0.536000,-0.603433,0.067433
5,ay,56,-0.830000,-0.250139,0.579861
5,ay,57,-0.667000,-0.042942,0.624058
5,ay,58,-0.433000,0.063715,0.496715
5,ay,59,-0.658000,-0.107072,0.550928
5,ay,60,-0.397000,0.360883,0.757883
5,ay,61,-0.090000,0.622290,0.712290
5,ay,62,-0.241000,0.493264,0.734264
5,ay,63,-0.117000,0.521434,0.638434
5,az,0,8.878000,8.543848,0.334152
5,az,1,8.811000,8.348443,0.462557
5,az,2,8.783000,8.129468,0.653532
5,az,3,8.787000,8.143962,0.643038
5,az,4,8.759000,8.273905,0.485095
5,az,5,8.759000,8.167052,0.591948
5,az,6,8.565000,8.282463,0.282537
5,az,7,8.605000,8.408528,0.196472
5,az,8,8.732000,8.675747,0.056253
5,az,9,8.876000,8.535117,0.340883
5,az,10,8.620000,8.577880,0.042120
5,az,11,8.553000,8.450364,0.102636
5,az,12,8.452000,8.394570,0.057430
5,az,13,8.466000,8.210030,0.255970
5,az,14,8.340000,8.256875,0.083125
5,az,15,8.490000,8.375731,0.114269
5,az,16,8.665000,8.406719,0.258281
5,az,17,8.658000,8.441864,0.216136
5,az,18,8.680000,8.505477,0.174523
5,az,19,8.581000,8.519047,0.061953
5,az,20,8.519000,8.369280,0.149720
5,az,21,8.466000,8.321116,0.144884
5,az,22,8.610000,8.366236,0.243764
5,az,23,8.620000,8.482259,0.137741
5,az,24,8.581000,8.443058,0.137942
5,az,25,8.759000,8.587294,0.171706
5,az,26,9.055000,8.898181,0.156819
5,az,27,8.948000,9.066146,0.118146
5,az,28,8.773000,8.773945,0.000945
5,az,29,8.493000,8.482918,0.010082
5,az,30,8.596000,8.546180,0.049820
5,az,31,8.428000,8.624507,0.196507
5,az,32,8.419000,8.511980,0.092980
5,az,33,8.201000,8.367328,0.166328
5,az,34,8.203000,8.700106,0.497106
5,az,35,8.297000,8.738936,0.441936
5,az,36,8.349000,8.925054,0.576054
5,az,37,8.270000,8.789838,0.519838
5,az,38,8.419000,8.857613,0.438613
5,az,39,8.428000,8.613948,0.185948
5,az,40,8.502000,8.638828,0.136828
5,az,41,8.423000,8.637573,0.214573
5,az,42,8.522000,8.861093,0.339093
5,az,43,8.680000,8.858106,0.178106
5,az,44,8.682000,8.890722,0.208722
5,az,45,8.900000,9.027584,0.127584
5,az,46,8.799000,9.234767,0.435767
5,az,47,8.909000,9.043042,0.134042
5,az,48,8.675000,8.783432,0.108432
5,az,49,8.675000,8.802712,0.127712
5,az,50,8.665000,8.847960,0.182960
5,az,51,8.795000,8.879265,0.084265
5,az,52,8.773000,8.683005,0.089995
5,az,53,8.998000,9.109910,0.111910
5,az,54,8.921000,9.161749,0.240749
5,az,55,8.778000,9.063993,0.285993
5,az,56,8.838000,8.682545,0.155455
5,az,57,8.881000,8.915563,0.034563
5,az,58,8.768000,8.874708,0.106708
5,az,59,8.804000,8.835280,0.031280
5,az,60,8.936000,8.758413,0.177587
5,az,61,8.883000,9.056679,0.173679
5,az,62,9.010000,9.218223,0.208223
5,az,63,8.945000,9.261836,0.316836
5,gx,0,3.229000,2.854892,0.374108
5,gx,1,5.298000,5.377415,0.079415
5,gx,2,7.038000,8.312327,1.274327
5,gx,3,6.489000,9.803685,3.314685
5,gx,4,4.489000,10.843754,6.354754
5,gx,5,2.985000,8.331268,5.346268
5,gx,6,1.542000,3.638621,2.096621
5,gx,7,0.733000,3.041492,2.308492
5,gx,8,0.672000,-1.043198,1.715198
5,gx,9,1.122000,0.077552,1.044448
5,gx,10,2.015000,3.338245,1.323245
5,gx,11,4.061000,5.630171,1.569171
5,gx,12,6.611000,8.181355,1.570355
5,gx,13,8.244000,9.311480,1.067480
5,gx,14,8.962000,8.344150,0.617850
5,gx,15,9.366000,6.849760,2.516240
5,gx,16,8.031000,4.684205,3.346795
5,gx,17,4.863000,2.326562,2.536438
5,gx,18,2.313000,0.308512,2.004488
5,gx,19,2.046000,-0.330095,2.376095
5,gx,20,3.000000,0.906603,2.093397
5,gx,21,4.466000,2.804364,1.661636
5,gx,22,5.916000,2.830705,3.085295
5,gx,23,6.656000,1.838090,4.817910
5,gx,24,6.168000,-1.318100,7.486100
5,gx,25,5.435000,-2.701174,8.136174
5,gx,26,5.580000,-5.930924,11.510924
5,gx,27,5.863000,-3.641838,9.504838
5,gx,28,6.382000,-0.867642,7.249642
5,gx,29,7.305000,-0.661917,7.966917
5,gx,30,8.634000,3.629105,5.004895
5,gx,31,8.802000,3.977824,4.824176
5,gx,32,7.427000,0.596238,6.830762
5,gx,33,4.115000,-1.524787,5.639787
5,gx,34,-0.038000,-4.251690,4.213690
5,gx,35,-2.947000,-6.621461,3.674461
5,gx,36,-4.718000,-6.766974,2.048974
5,gx,37,-4.588000,-5.944888,1.356888
5,gx,38,-3.916000,-5.616928,1.700928
5,gx,39,-4.176000,-7.737504,3.561504
5,gx,40,-5.649000,-5.781951,0.132951
5,gx,41,-7.947000,-8.225100,0.278100
5,gx,42,-10.679000,-8.575928,2.103072
5,gx,43,-12.244000,-8.857139,3.386861
5,gx,44,-11.748000,-9.633002,2.114998
5,gx,45,-9.992000,-9.451371,0.540629
5,gx,46,-9.046000,-8.305189,0.740811
5,gx,47,-8.076000,-7.603421,0.472579
5,gx,48,-7.130000,-5.006350,2.123650
5,gx,49,-6.160000,-4.991718,1.168282
5,gx,50,-7.427000,-5.896982,1.530018
5,gx,51,-9.840000,-7.225716,2.614284
5,gx,52,-13.328000,-11.382636,1.945364
5,gx,53,-15.725000,-14.820234,0.904766
5,gx,54,-16.542000,-14.287558,2.254442
5,gx,55,-15.901000,-14.313925,1.587075
5,gx,56,-15.672000,-11.788183,3.883817
5,gx,57,-16.710000,-11.188838,5.521162
5,gx,58,-19.160000,-9.532814,9.627186
5,gx,59,-21.183000,-11.272221,9.910779
5,gx,60,-21.748000,-10.575787,11.172213
5,gx,61,-22.267000,-10.234506,12.032494
5,gx,62,-21.420000,-12.277875,9.142125
5,gx,63,-19.275000,-11.058810,8.216190
5,gy,0,-9.893000,-7.124310,2.768690
5,gy,1,-8.916000,-5.509887,3.406113
5,gy,2,-7.290000,-1.715878,5.574122
5,gy,3,-6.344000,-4.087372,2.256628
5,gy,4,-6.916000,-4.185818,2.730182
5,gy,5,-8.756000,-3.819280,4.936720
5,gy,6,-10.748000,-8.459971,2.288029
5,gy,7,-11.275000,-8.899272,2.375728
5,gy,8,-11.092000,-11.348442,0.256442
5,gy,9,-11.061000,-13.597700,2.536700
5,gy,10,-10.969000,-11.294687,0.325687
5,gy,11,-9.534000,-12.001187,2.467187
5,gy,12,-7.252000,-6.182661,1.069339
5,gy,13,-5.519000,-5.888913,0.369913
5,gy,14,-5.298000,-6.180667,0.882667
5,gy,15,-5.832000,-4.704907,1.127093
5,gy,16,-8.496000,-9.438799,0.942799
5,gy,17,-12.412000,-11.692319,0.719681
5,gy,18,-15.611000,-13.921666,1.689334
5,gy,19,-17.137000,-14.728973,2.408027
5,gy,20,-16.374000,-13.015437,3.358563
5,gy,21,-14.000000,-11.454145,2.545855
5,gy,22,-10.466000,-8.107306,2.358694
5,gy,23,-7.450000,-5.062960,2.387040
5,gy,24,-6.366000,-5.848367,0.517633
5,gy,25,-6.473000,-3.228947,3.244053
5,gy,26,-8.069000,-3.197751,4.871249
5,gy,27,-11.557000,-6.662678,4.894322
5,gy,28,-13.359000,-9.797160,3.561840
5,gy,29,-12.595000,-9.418246,3.176754
5,gy,30,-9.595000,-7.217677,2.377323
5,gy,31,-6.802000,-4.233172,2.568828
5,gy,32,-4.427000,-5.244309,0.817309
5,gy,33,-2.122000,-2.634691,0.512691
5,gy,34,0.412000,-2.436627,2.848627
5,gy,35,1.008000,-3.302869,4.310869
5,gy,36,-0.954000,-3.265265,2.311265
5,gy,37,-4.466000,-7.650262,3.184262
5,gy,38,-6.954000,-9.503940,2.549940
5,gy,39,-8.366000,-10.594815,2.228815
5,gy,40,-8.832000,-8.961048,0.129048
5,gy,41,-8.580000,-9.447027,0.867027
5,gy,42,-7.366000,-8.913500,1.547500
5,gy,43,-6.550000,-8.850959,2.300959
5,gy,44,-7.099000,-5.677500,1.421500
5,gy,45,-8.885000,-8.931766,0.046766
5,gy,46,-11.214000,-11.249511,0.035511
5,gy,47,-11.893000,-11.324471,0.568529
5,gy,48,-10.618000,-12.506530,1.888530
5,gy,49,-8.550000,-10.176191,1.626191
5,gy,50,-6.802000,-9.674373,2.872373
5,gy,51,-5.237000,-8.991372,3.754372
5,gy,52,-3.947000,-7.251487,3.304487
5,gy,53,-3.962000,-7.747430,3.785430
